id,rating,review
2615,0,"Very difficult to hold_I was excited about this product as I straighten my hair, and any way to make it easier is of interest.I found using this product very difficult. You had to hold it and pull the hair through, and I did not find that this significantly straightened my hair at all.I finally took all the accessories off and used it as a regular hair dryer, in which case it worked fine."
9688,1,"Better than other Dove products_This works better on my daughter's medium weight hair than my own very fine, but for both it was much better than other Dove products I've used. No obnoxious odor, rinsed out fairly well, good texture afterward. I'd buy this."
8918,1,Mud mask of wonder_after trying the BEST Sage dandruff shampoo bgy Maple Holistic..decided to give this product a go..i LOVE IT..it takes some getting used to..recommend wetting face before applying  mud..makes your skin feel like new..highly recommend..the purity of the products they make is not seen often
841,1,Awsome._My husband has forgotten he has other fragrances.He asked me for it when we first met and he got it this year for Christmas.
4677,1,"The Usual_Been using this product for years. Not a cure for acne, but good for treatment and clearing skin. NOTHING can cure acne. People need to realize that."
5052,1,"Nice lipstick_It goes on smoothly and last quite a long time, color was just ok. I expected more of a pink shade."
1973,1,"great caly much better than misk_Is great ,look at all the good review ,Is cheaper and works ,a little can works well.good for all of age .You don't have to go Indian ,You can get this  staff done by Amazone"
393,1,"TRUELY AMAZING, AND FULL OF GRACE!!_I simply love this whole fragrance line. It's one of my favorites. I 'layer with this ' starting with the shower gel, then the body lotion, then the perfume. I get many, many compliments on it. It has a clean, just showered fragrance that lasts all day!!"
4802,1,"Creates Gorgeous Curls!_This curling iron allowed me to create some gorgeous curls in my daughter's long hair that look better than curls I've tried making in her hair with other more conventional curling irons.  I'm thinking that's due to the tapered barrel. I've never owned a tapered barrel curling iron before.The curling iron heats up quickly, which is a plus.  I also like the digital display.It is a little tricky to maneuver, but I was able to quickly get the hang of it.  I think it would be more awkward to use on myself if I had long hair, but my hair is too short to be able to tell.  I did try it on my hair, but my hair is just too short (in between bob & shoulder length).  Finally, I wondered what would happen if I lost the glove.  I certainly couldn't use the curling iron without it.  I don't know where I would be able to find a replacement.  I wish there was a way to operate the curling iron without having to have the glove."
4670,1,"WOW WOW WOW WOW WOW WOW and WOW!!!!_NEWS FLASH (This is based on the new non publicized formula change where isopropyl alcohol has been removed and replaced with a neutral one... benzene (sp) alcohol, low on the ingredients list.  Also the oils have moved up the ingredients list!!!)Ok so I have a story with this one.  I am so pleased with the results. I am African American and have naturally curly 3c hair. This legitimately so awesome!  My hair was soft AND hydrated, NO silicone in this product.  Now for those with natural hair, I did a wash and go with this as my rinse out conditioner.  I could tell a BIG difference.  My hair was defined and SOOOO soft. I use Paul Mitchell The Conditioner as my leave in with Eco Styler w/ argon.  This is the best conditioner and I have gotten the best results.  I couldn't keep my hands out of my hair.I was a bit of a product snob and would only use professional products.  I would stock up once a year in July when Beauty Brand had their liter sale... all Professional liters for $11.99 (went up a dollar this year). Well, in May I found out that Redken was discontinuing their Smooth Down line.  I was floored!  Joico Moisture Recovery is a great second but I don't care for the smell. So I went on a hunt. A friend that has been natural for 6 years told me about this one.  I reluctantly bought it and found it to be better than the Redken and the Joico.  I also love As I Am Coconut cowash but even that is second to this one.Because there are no silicones my hair is TRULY moisturized.  I got great softness and definition with my regimen. You would think gel would leave it crunchy, but when you have a great rinse out conditioner and leave in, you can scrunch your hair once it dries and it comes out SUPER soft and defined.  My hair was REALLY hydrated AND soft. Ok, I need to stop, you get the point.  But I hope they never discontinue this.  However I am now grateful that Redken discontinued Smooth Down, I can't believe what I was missing.  I mean really... my friends know me.  Spending $4.77 per bottle at Walmart??? I can't beleive how good this stuff is.  I heard it was great before the formula change, but from what I hear, it can be used as a leave in better now because there's no rubbing alcohol in it anymore."
